,timestamp,timestamp,timestamp,timestamp,timestamp,timestamp,timestamp,timestamp,imsi,imsi,imsi,imsi,imsi,imsi,imsi,imsi,lac_id,lac_id,lac_id,lac_id,lac_id,lac_id,lac_id,lac_id,cell_id,cell_id,cell_id,cell_id,cell_id,cell_id,cell_id,cell_id,longitude,longitude,longitude,longitude,longitude,longitude,longitude,longitude,latitude,latitude,latitude,latitude,latitude,latitude,latitude,latitude
187,5.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,5.0,4.600000950911806e+17,0.0,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,5.0,16885.0,0.0,16885.0,16885.0,16885.0,16885.0,16885.0,5.0,234955553.0,0.0,234955553.0,234955553.0,234955553.0,234955553.0,234955553.0,5.0,123.44352720000002,1.5888218580782548e-14,123.4435272,123.4435272,123.4435272,123.4435272,123.4435272,5.0,41.81632996,0.0,41.81632996,41.81632996,41.81632996,41.81632996,41.81632996
188,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600000950911806e+17,,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,1.0,16885.0,,16885.0,16885.0,16885.0,16885.0,16885.0,1.0,235268629.0,,235268629.0,235268629.0,235268629.0,235268629.0,235268629.0,1.0,123.441658,,123.441658,123.441658,123.441658,123.441658,123.441658,1.0,41.81389999,,41.81389999,41.81389999,41.81389999,41.81389999,41.81389999
189,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16885.0,,16885.0,16885.0,16885.0,16885.0,16885.0,1.0,60295299.0,,60295299.0,60295299.0,60295299.0,60295299.0,60295299.0,1.0,123.45134740000002,,123.45134740000002,123.45134740000002,123.45134740000002,123.45134740000002,123.45134740000002,1.0,41.80987167,,41.80987167,41.80987167,41.80987167,41.80987167,41.80987167
190,2.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2.0,4.600000950911806e+17,0.0,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,2.0,16885.0,0.0,16885.0,16885.0,16885.0,16885.0,16885.0,2.0,60637828.0,0.0,60637828.0,60637828.0,60637828.0,60637828.0,60637828.0,2.0,123.4637909,0.0,123.4637909,123.4637909,123.4637909,123.4637909,123.4637909,2.0,41.81052017,0.0,41.81052017,41.81052017,41.81052017,41.81052017,41.81052017
191,4.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,4.0,4.600000950911806e+17,0.0,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.0,16885.0,0.0,16885.0,16885.0,16885.0,16885.0,16885.0,4.0,60637848.0,0.0,60637848.0,60637848.0,60637848.0,60637848.0,60637848.0,4.0,123.4637909,0.0,123.4637909,123.4637909,123.4637909,123.4637909,123.4637909,4.0,41.81052017,0.0,41.81052017,41.81052017,41.81052017,41.81052017,41.81052017
192,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600000950911806e+17,,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,1.0,16885.0,,16885.0,16885.0,16885.0,16885.0,16885.0,1.0,67202622.0,,67202622.0,67202622.0,67202622.0,67202622.0,67202622.0,1.0,123.4608994,,123.4608994,123.4608994,123.4608994,123.4608994,123.4608994,1.0,41.8087883,,41.8087883,41.8087883,41.8087883,41.8087883,41.8087883
193,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16885.0,,16885.0,16885.0,16885.0,16885.0,16885.0,1.0,67204875.0,,67204875.0,67204875.0,67204875.0,67204875.0,67204875.0,1.0,123.4437332,,123.4437332,123.4437332,123.4437332,123.4437332,123.4437332,1.0,41.81024933,,41.81024933,41.81024933,41.81024933,41.81024933,41.81024933
194,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16885.0,,16885.0,16885.0,16885.0,16885.0,16885.0,1.0,67204917.0,,67204917.0,67204917.0,67204917.0,67204917.0,67204917.0,1.0,123.4437332,,123.4437332,123.4437332,123.4437332,123.4437332,123.4437332,1.0,41.81024933,,41.81024933,41.81024933,41.81024933,41.81024933,41.81024933
195,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16885.0,,16885.0,16885.0,16885.0,16885.0,16885.0,1.0,67204925.0,,67204925.0,67204925.0,67204925.0,67204925.0,67204925.0,1.0,123.4437332,,123.4437332,123.4437332,123.4437332,123.4437332,123.4437332,1.0,41.81024933,,41.81024933,41.81024933,41.81024933,41.81024933,41.81024933
196,2.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2.0,4.600000950911806e+17,0.0,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,2.0,16885.0,0.0,16885.0,16885.0,16885.0,16885.0,16885.0,2.0,67207475.0,0.0,67207475.0,67207475.0,67207475.0,67207475.0,67207475.0,2.0,123.4457703,0.0,123.4457703,123.4457703,123.4457703,123.4457703,123.4457703,2.0,41.81283188,0.0,41.81283188,41.81283188,41.81283188,41.81283188,41.81283188
197,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16885.0,,16885.0,16885.0,16885.0,16885.0,16885.0,1.0,67207692.0,,67207692.0,67207692.0,67207692.0,67207692.0,67207692.0,1.0,123.4498215,,123.4498215,123.4498215,123.4498215,123.4498215,123.4498215,1.0,41.8127594,,41.8127594,41.8127594,41.8127594,41.8127594,41.8127594
198,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600000950911806e+17,,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,1.0,16885.0,,16885.0,16885.0,16885.0,16885.0,16885.0,1.0,67210015.0,,67210015.0,67210015.0,67210015.0,67210015.0,67210015.0,1.0,123.4399872,,123.4399872,123.4399872,123.4399872,123.4399872,123.4399872,1.0,41.81465912,,41.81465912,41.81465912,41.81465912,41.81465912,41.81465912
199,2.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2.0,4.600200950006464e+17,0.0,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,2.0,16885.0,0.0,16885.0,16885.0,16885.0,16885.0,16885.0,2.0,67210814.0,0.0,67210814.0,67210814.0,67210814.0,67210814.0,67210814.0,2.0,123.4595413,0.0,123.4595413,123.4595413,123.4595413,123.4595413,123.4595413,2.0,41.81719971,0.0,41.81719971,41.81719971,41.81719971,41.81719971,41.81719971
200,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600000950911806e+17,,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,4.600000950911806e+17,1.0,16885.0,,16885.0,16885.0,16885.0,16885.0,16885.0,1.0,67211533.0,,67211533.0,67211533.0,67211533.0,67211533.0,67211533.0,1.0,123.4404373,,123.4404373,123.4404373,123.4404373,123.4404373,123.4404373,1.0,41.81866837,,41.81866837,41.81866837,41.81866837,41.81866837,41.81866837
201,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,13103883.0,,13103883.0,13103883.0,13103883.0,13103883.0,13103883.0,1.0,123.39026640000002,,123.39026640000002,123.39026640000002,123.39026640000002,123.39026640000002,123.39026640000002,1.0,41.80527878,,41.80527878,41.80527878,41.80527878,41.80527878,41.80527878
202,2.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2.0,4.600200950006464e+17,0.0,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,2.0,16887.0,0.0,16887.0,16887.0,16887.0,16887.0,16887.0,2.0,235143968.0,0.0,235143968.0,235143968.0,235143968.0,235143968.0,235143968.0,2.0,123.394043,0.0,123.394043,123.394043,123.394043,123.394043,123.394043,2.0,41.79904938,0.0,41.79904938,41.79904938,41.79904938,41.79904938,41.79904938
203,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,235150348.0,,235150348.0,235150348.0,235150348.0,235150348.0,235150348.0,1.0,123.3736496,,123.3736496,123.3736496,123.3736496,123.3736496,123.3736496,1.0,41.81726837,,41.81726837,41.81726837,41.81726837,41.81726837,41.81726837
204,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,60672142.0,,60672142.0,60672142.0,60672142.0,60672142.0,60672142.0,1.0,123.3935318,,123.3935318,123.3935318,123.3935318,123.3935318,123.3935318,1.0,41.80329132,,41.80329132,41.80329132,41.80329132,41.80329132,41.80329132
205,5.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,5.0,4.60020095009714e+17,0.0,4.60020095009714e+17,4.60020095009714e+17,4.60020095009714e+17,4.60020095009714e+17,4.60020095009714e+17,5.0,16887.0,0.0,16887.0,16887.0,16887.0,16887.0,16887.0,5.0,67133963.0,0.0,67133963.0,67133963.0,67133963.0,67133963.0,67133963.0,5.0,123.38983920000001,1.5888218580782548e-14,123.3898392,123.3898392,123.3898392,123.3898392,123.3898392,5.0,41.80075073,0.0,41.80075073,41.80075073,41.80075073,41.80075073,41.80075073
206,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,67616267.0,,67616267.0,67616267.0,67616267.0,67616267.0,67616267.0,1.0,123.3602371,,123.3602371,123.3602371,123.3602371,123.3602371,123.3602371,1.0,41.81932068,,41.81932068,41.81932068,41.81932068,41.81932068,41.81932068
207,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,67635724.0,,67635724.0,67635724.0,67635724.0,67635724.0,67635724.0,1.0,123.3848801,,123.3848801,123.3848801,123.3848801,123.3848801,123.3848801,1.0,41.81599045,,41.81599045,41.81599045,41.81599045,41.81599045,41.81599045
208,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,67638069.0,,67638069.0,67638069.0,67638069.0,67638069.0,67638069.0,1.0,123.3706284,,123.3706284,123.3706284,123.3706284,123.3706284,123.3706284,1.0,41.81869888,,41.81869888,41.81869888,41.81869888,41.81869888,41.81869888
209,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,67638334.0,,67638334.0,67638334.0,67638334.0,67638334.0,67638334.0,1.0,123.3780212,,123.3780212,123.3780212,123.3780212,123.3780212,123.3780212,1.0,41.8158493,,41.8158493,41.8158493,41.8158493,41.8158493,41.8158493
210,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950256696e+17,,4.600200950256696e+17,4.600200950256696e+17,4.600200950256696e+17,4.600200950256696e+17,4.600200950256696e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,67639329.0,,67639329.0,67639329.0,67639329.0,67639329.0,67639329.0,1.0,123.3968582,,123.3968582,123.3968582,123.3968582,123.3968582,123.3968582,1.0,41.8028717,,41.8028717,41.8028717,41.8028717,41.8028717,41.8028717
211,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950047308e+17,,4.600200950047308e+17,4.600200950047308e+17,4.600200950047308e+17,4.600200950047308e+17,4.600200950047308e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,67639348.0,,67639348.0,67639348.0,67639348.0,67639348.0,67639348.0,1.0,123.3968582,,123.3968582,123.3968582,123.3968582,123.3968582,123.3968582,1.0,41.8028717,,41.8028717,41.8028717,41.8028717,41.8028717,41.8028717
212,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6007009502564864e+17,,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,67645237.0,,67645237.0,67645237.0,67645237.0,67645237.0,67645237.0,1.0,123.386528,,123.386528,123.386528,123.386528,123.386528,123.386528,1.0,41.80400848,,41.80400848,41.80400848,41.80400848,41.80400848,41.80400848
213,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950016454e+17,,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,67645472.0,,67645472.0,67645472.0,67645472.0,67645472.0,67645472.0,1.0,123.38948059999998,,123.38948059999998,123.38948059999998,123.38948059999998,123.38948059999998,123.38948059999998,1.0,41.81341171,,41.81341171,41.81341171,41.81341171,41.81341171,41.81341171
214,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,67657248.0,,67657248.0,67657248.0,67657248.0,67657248.0,67657248.0,1.0,123.3898087,,123.3898087,123.3898087,123.3898087,123.3898087,123.3898087,1.0,41.81626892,,41.81626892,41.81626892,41.81626892,41.81626892,41.81626892
215,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,67657249.0,,67657249.0,67657249.0,67657249.0,67657249.0,67657249.0,1.0,123.3898087,,123.3898087,123.3898087,123.3898087,123.3898087,123.3898087,1.0,41.81626892,,41.81626892,41.81626892,41.81626892,41.81626892,41.81626892
216,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009504054163e+17,,4.6000009504054163e+17,4.6000009504054163e+17,4.6000009504054163e+17,4.6000009504054163e+17,4.6000009504054163e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,67657267.0,,67657267.0,67657267.0,67657267.0,67657267.0,67657267.0,1.0,123.3898087,,123.3898087,123.3898087,123.3898087,123.3898087,123.3898087,1.0,41.81626892,,41.81626892,41.81626892,41.81626892,41.81626892,41.81626892
217,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950016454e+17,,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,67685683.0,,67685683.0,67685683.0,67685683.0,67685683.0,67685683.0,1.0,123.3872375,,123.3872375,123.3872375,123.3872375,123.3872375,123.3872375,1.0,41.81021118,,41.81021118,41.81021118,41.81021118,41.81021118,41.81021118
218,7.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,7.0,4.6002009500164544e+17,69.12790078301718,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,7.0,16887.0,0.0,16887.0,16887.0,16887.0,16887.0,16887.0,7.0,67685693.0,0.0,67685693.0,67685693.0,67685693.0,67685693.0,67685693.0,7.0,123.38723749999998,1.5349477418661813e-14,123.3872375,123.3872375,123.3872375,123.3872375,123.3872375,7.0,41.81021118,0.0,41.81021118,41.81021118,41.81021118,41.81021118,41.81021118
219,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,67691808.0,,67691808.0,67691808.0,67691808.0,67691808.0,67691808.0,1.0,123.3981628,,123.3981628,123.3981628,123.3981628,123.3981628,123.3981628,1.0,41.81435013,,41.81435013,41.81435013,41.81435013,41.81435013,41.81435013
220,3.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,3.0,4.600000950405913e+17,0.0,4.600000950405913e+17,4.600000950405913e+17,4.600000950405913e+17,4.600000950405913e+17,4.600000950405913e+17,3.0,16887.0,0.0,16887.0,16887.0,16887.0,16887.0,16887.0,3.0,67691828.0,0.0,67691828.0,67691828.0,67691828.0,67691828.0,67691828.0,3.0,123.39816279999998,1.7404671430534633e-14,123.3981628,123.3981628,123.3981628,123.3981628,123.3981628,3.0,41.81435013,0.0,41.81435013,41.81435013,41.81435013,41.81435013,41.81435013
221,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16887.0,,16887.0,16887.0,16887.0,16887.0,16887.0,1.0,67707917.0,,67707917.0,67707917.0,67707917.0,67707917.0,67707917.0,1.0,123.3602676,,123.3602676,123.3602676,123.3602676,123.3602676,123.3602676,1.0,41.82181168,,41.82181168,41.82181168,41.82181168,41.82181168,41.82181168
222,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16888.0,,16888.0,16888.0,16888.0,16888.0,16888.0,1.0,60137091.0,,60137091.0,60137091.0,60137091.0,60137091.0,60137091.0,1.0,123.33093259999998,,123.33093259999998,123.33093259999998,123.33093259999998,123.33093259999998,123.33093259999998,1.0,41.8152504,,41.8152504,41.8152504,41.8152504,41.8152504,41.8152504
223,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16888.0,,16888.0,16888.0,16888.0,16888.0,16888.0,1.0,67672076.0,,67672076.0,67672076.0,67672076.0,67672076.0,67672076.0,1.0,123.3268814,,123.3268814,123.3268814,123.3268814,123.3268814,123.3268814,1.0,41.81354141,,41.81354141,41.81354141,41.81354141,41.81354141,41.81354141
224,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16888.0,,16888.0,16888.0,16888.0,16888.0,16888.0,1.0,67969803.0,,67969803.0,67969803.0,67969803.0,67969803.0,67969803.0,1.0,123.3370209,,123.3370209,123.3370209,123.3370209,123.3370209,123.3370209,1.0,41.82825851,,41.82825851,41.82825851,41.82825851,41.82825851,41.82825851
225,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16888.0,,16888.0,16888.0,16888.0,16888.0,16888.0,1.0,67998475.0,,67998475.0,67998475.0,67998475.0,67998475.0,67998475.0,1.0,123.33554840000002,,123.33554840000002,123.33554840000002,123.33554840000002,123.33554840000002,123.33554840000002,1.0,41.82492065,,41.82492065,41.82492065,41.82492065,41.82492065,41.82492065
